0.609375 	0.1001 	-2.12295e-18 	-0.238976 	0.0499553 	0
0.615625 	0.1001 	-3.88231e-19 	-0.224151 	-0.00560443 	0
0.621875 	0.1001 	-2.27474e-18 	-0.201861 	-0.00720674 	0
0.628125 	0.1001 	-3.07705e-18 	-0.184835 	-0.00194202 	0
0.634375 	0.1001 	2.62585e-18 	-0.176415 	0.00222969 	0
0.640625 	0.1001 	5.50983e-18 	-0.185083 	0.00729668 	0
0.646875 	0.1001 	7.09276e-18 	-0.2124 	0.0119645 	0
0.653125 	0.1001 	8.6757e-18 	-0.251611 	0.0156614 	0
0.659375 	0.1001 	8.6757e-18 	-0.304671 	0.0184109 	0
0.665625 	0.1001 	1.00852e-17 	-0.370451 	0.0203226 	0
0.671875 	0.1001 	1.14946e-17 	-0.447751 	0.021 	0
0.678125 	0.1001 	9.7599e-18 	-0.533946 	0.0212728 	0
0.684375 	0.1001 	7.61318e-18 	-0.627512 	0.0212849 	0
0.690625 	0.1001 	7.20118e-18 	-0.726429 	0.0203898 	0
0.696875 	0.1001 	7.20118e-18 	-0.828322 	0.0184692 	0
