0.6999 	0.104687 	9.02056e-18 	-0.815221 	0.0575223 	0
0.6999 	0.107813 	9.02056e-18 	-0.789581 	0.0965582 	0
0.6999 	0.110937 	9.02056e-18 	-0.746803 	0.133806 	0
0.6999 	0.114063 	4.51028e-18 	-0.689236 	0.175236 	0
0.6999 	0.117188 	-1.73472e-18 	-0.608415 	0.208221 	0
0.6999 	0.120312 	-4.85723e-18 	-0.512174 	0.251891 	0
0.6999 	0.123438 	-4.51028e-18 	-0.393061 	0.276384 	0
0.6999 	0.126562 	-4.51028e-18 	-0.264047 	0.320468 	0
0.6999 	0.129688 	-6.245e-18 	-0.1195 	0.335765 	0
0.6999 	0.132812 	-7.97973e-18 	0.026592 	0.375646 	0
0.6999 	0.135937 	-9.71445e-18 	0.177188 	0.380855 	0
0.6999 	0.139063 	-9.71445e-18 	0.317376 	0.411943 	0
0.6999 	0.142187 	-9.71445e-18 	0.446004 	0.407448 	0
0.6999 	0.145313 	-7.97973e-18 	0.557156 	0.421427 	0
0.6999 	0.148438 	-6.245e-18 	0.652445 	0.40945 	0
0.6999 	0.151562 	-6.245e-18 	0.739586 	0.41602 	0
0.6999 	0.154688 	-4.85723e-18 	0.829068 	0.403402 	0
0.6999 	0.157812 	-3.46945e-18 	0.932041 	0.431193 	0
0.6999 	0.160938 	-3.46945e-18 	1.08435 	0.438036 	0
0.6999 	0.164062 	-4.85723e-18 	1.25413 	0.51903 	0
0.6999 	0.167187 	-4.85723e-18 	1.44773 	0.57016 	0
0.6999 	0.170313 	-3.46945e-18 	1.61043 	0.638624 	0
0.6999 	0.173437 	-1.73472e-18 	1.72693 	0.683083 	0
0.6999 	0.176563 	0 	1.7899 	0.718055 	0
0.6999 	0.179688 	1.73472e-18 	1.81812 	0.729195 	0
0.6999 	0.182812 	3.46945e-18 	1.82378 	0.734217 	0
0.6999 	0.185938 	3.46945e-18 	1.81643 	0.7398 	0
0.6999 	0.189062 	3.46945e-18 	1.80703 	0.740684 	0
0.6999 	0.192187 	3.46945e-18 	1.78933 	0.742187 	0
0.6999 	0.195312 	5.20417e-18 	1.77867 	0.742685 	0
0.6999 	0.198437 	6.93889e-18 	1.76733 	0.742589 	0
