0.5999 	0.0046875 	-5.55112e-18 	0.011042 	0.0319331 	0
0.5999 	0.0078125 	-5.55112e-18 	0.010912 	0.0532073 	0
0.5999 	0.0109375 	-3.81639e-18 	0.0106123 	0.0740249 	0
0.5999 	0.0140625 	-3.81639e-18 	0.0103784 	0.0942724 	0
0.5999 	0.0171875 	-3.81639e-18 	0.0101344 	0.114068 	0
0.5999 	0.0203125 	-2.08167e-18 	0.0100019 	0.133512 	0
0.5999 	0.0234375 	-2.08167e-18 	0.0099027 	0.152795 	0
0.5999 	0.0265625 	-2.08167e-18 	0.00992929 	0.172084 	0
0.5999 	0.0296875 	-2.08167e-18 	0.00995585 	0.191535 	0
0.5999 	0.0328125 	-2.08167e-18 	0.0100907 	0.211236 	0
0.5999 	0.0359375 	-2.08167e-18 	0.0102307 	0.231329 	0
0.5999 	0.0390625 	-2.08167e-18 	0.0104312 	0.251858 	0
0.5999 	0.0421875 	-2.08167e-18 	0.0106293 	0.272904 	0
0.5999 	0.0453125 	-6.93889e-19 	0.0109141 	0.294538 	0
0.5999 	0.0484375 	6.93889e-19 	0.0111907 	0.316875 	0
0.5999 	0.0515625 	-1.04083e-18 	0.011565 	0.339998 	0
0.5999 	0.0546875 	-2.77556e-18 	0.0119202 	0.364039 	0
0.5999 	0.0578125 	3.46945e-19 	0.012425 	0.389119 	0
0.5999 	0.0609375 	3.46945e-18 	0.0128805 	0.41543 	0
0.5999 	0.0640625 	2.08167e-18 	0.0135561 	0.443134 	0
0.5999 	0.0671875 	2.08167e-18 	0.0141544 	0.472539 	0
0.5999 	0.0703125 	3.46945e-18 	0.0151054 	0.503916 	0
0.5999 	0.0734375 	3.46945e-18 	0.0158862 	0.537766 	0
0.5999 	0.0765625 	3.46945e-18 	0.0173279 	0.574553 	0
0.5999 	0.0796875 	6.245e-18 	0.0183247 	0.615235 	0
0.5999 	0.0828125 	9.02056e-18 	0.0208532 	0.660767 	0
0.5999 	0.0859375 	9.02056e-18 	0.0220038 	0.713507 	0
0.5999 	0.0890625 	9.02056e-18 	0.0278462 	0.775827 	0
0.5999 	0.0921875 	9.02056e-18 	0.0287228 	0.857209 	0
0.5999 	0.0953125 	9.02056e-18 	0.047105 	0.960323 	0
0.5999 	0.0984375 	9.02056e-18 	0.0818188 	1.15456 	0
